都道府県コード,都道府県,市区町村コード,市区町村,製造業,建設業・鉱業,農林水産業,産業部門　小計,業務,家庭,民生部門　小計,旅客自動車,貨物自動車,鉄道,船舶,運輸部門　小計,一般廃棄物,排出量合計,
33 ,岡山県,33203,津山市,772 ,7 ,16 ,796 ,163 ,127 ,290 ,110 ,104 ,6 ,0 ,220 ,11 ,"1,318 ",
33 ,岡山県,33204,玉野市,"1,290 ",3 ,4 ,"1,297 ",67 ,77 ,145 ,60 ,36 ,4 ,102 ,202 ,9 ,"1,653 ",
33 ,岡山県,33205,笠岡市,643 ,3 ,9 ,655 ,57 ,62 ,120 ,48 ,39 ,3 ,11 ,101 ,5 ,881 ,
33 ,岡山県,33207,井原市,518 ,2 ,6 ,526 ,39 ,47 ,86 ,40 ,41 ,2 ,0 ,84 ,6 ,702 ,
33 ,岡山県,33208,総社市,961 ,2 ,3 ,967 ,62 ,79 ,141 ,69 ,52 ,4 ,0 ,125 ,13 ,"1,246 ",
33 ,岡山県,33209,高梁市,531 ,3 ,7 ,541 ,45 ,41 ,86 ,27 ,38 ,2 ,0 ,66 ,6 ,699 ,
33 ,岡山県,33210,新見市,368 ,3 ,13 ,383 ,38 ,36 ,74 ,29 ,40 ,2 ,0 ,71 ,4 ,532 ,
33 ,岡山県,33211,備前市,"1,206 ",2 ,3 ,"1,211 ",46 ,44 ,91 ,36 ,32 ,2 ,12 ,82 ,4 ,"1,387 ",
33 ,岡山県,33212,瀬戸内市,876 ,2 ,17 ,894 ,41 ,44 ,85 ,38 ,35 ,2 ,0 ,75 ,4 ,"1,059 ",
33 ,岡山県,33213,赤磐市,355 ,2 ,5 ,363 ,37 ,52 ,89 ,46 ,36 ,3 ,0 ,85 ,5 ,541 ,
33 ,岡山県,33214,真庭市,416 ,4 ,15 ,435 ,57 ,50 ,107 ,48 ,65 ,3 ,0 ,116 ,5 ,663 ,
33 ,岡山県,33215,美作市,213 ,2 ,5 ,220 ,34 ,35 ,69 ,29 ,39 ,2 ,0 ,70 ,3 ,362 ,
33 ,岡山県,33216,浅口市,212 ,1 ,1 ,214 ,29 ,40 ,69 ,34 ,24 ,2 ,0 ,61 ,5 ,349 ,
33 ,岡山県,33346,和気町,148 ,1 ,5 ,154 ,15 ,18 ,33 ,14 ,16 ,1 ,0 ,31 ,2 ,220 ,
33 ,岡山県,33423,早島町,28 ,1 ,0 ,29 ,24 ,14 ,38 ,13 ,13 ,1 ,0 ,27 ,0 ,94 ,
33 ,岡山県,33445,里庄町,440 ,0 ,0 ,441 ,9 ,13 ,22 ,11 ,7 ,1 ,0 ,18 ,1 ,482 ,
33 ,岡山県,33461,矢掛町,180 ,1 ,7 ,188 ,13 ,15 ,28 ,14 ,17 ,1 ,0 ,32 ,2 ,250 ,
33 ,岡山県,33586,新庄村,0 ,0 ,0 ,1 ,1 ,1 ,2 ,1 ,2 ,0 ,0 ,3 ,0 ,5 ,
33 ,岡山県,33606,鏡野町,97 ,1 ,9 ,107 ,19 ,16 ,35 ,14 ,19 ,1 ,0 ,33 ,1 ,176 ,
33 ,岡山県,33622,勝央町,577 ,1 ,4 ,583 ,12 ,13 ,25 ,12 ,14 ,1 ,0 ,26 ,1 ,635 ,
33 ,岡山県,33623,奈義町,141 ,1 ,7 ,149 ,7 ,7 ,14 ,6 ,8 ,0 ,0 ,14 ,1 ,178 ,
33 ,岡山県,33643,西粟倉村,0 ,0 ,2 ,2 ,1 ,2 ,3 ,1 ,2 ,0 ,0 ,4 ,0 ,8 ,
33 ,岡山県,33663,久米南町,38 ,0 ,2 ,40 ,5 ,6 ,11 ,5 ,7 ,0 ,0 ,11 ,0 ,64 ,
33 ,岡山県,33666,美咲町,128 ,1 ,6 ,135 ,13 ,17 ,30 ,15 ,20 ,1 ,0 ,36 ,2 ,203 ,
33 ,岡山県,33681,吉備中央町,236 ,1 ,4 ,242 ,13 ,15 ,28 ,11 ,19 ,1 ,0 ,31 ,2 ,303 ,
34 ,広島県,34100,広島市,"9,481 ",76 ,21 ,"9,578 ","2,444 ","1,600 ","4,043 ",891 ,510 ,74 ,24 ,"1,499 ",114 ,"15,234 ",
34 ,広島県,34202,呉市,"3,426 ",10 ,12 ,"3,448 ",362 ,308 ,670 ,174 ,105 ,14 ,81 ,374 ,29 ,"4,520 ",
34 ,広島県,34203,竹原市,233 ,2 ,4 ,239 ,40 ,35 ,75 ,24 ,19 ,2 ,36 ,80 ,4 ,398 ,
34 ,広島県,34204,三原市,"1,264 ",5 ,18 ,"1,287 ",151 ,123 ,274 ,87 ,71 ,6 ,19 ,184 ,10 ,"1,754 ",
34 ,広島県,34205,尾道市,"1,734 ",7 ,6 ,"1,747 ",212 ,182 ,394 ,124 ,102 ,8 ,81 ,317 ,16 ,"2,474 ",
34 ,広島県,34207,福山市,"5,248 ",29 ,8 ,"5,284 ",783 ,593 ,"1,376 ",463 ,320 ,29 ,56 ,868 ,18 ,"7,547 ",
34 ,広島県,34208,府中市,579 ,1 ,3 ,583 ,57 ,49 ,106 ,39 ,34 ,2 ,0 ,75 ,0 ,764 ,
34 ,広島県,34209,三次市,339 ,4 ,23 ,365 ,97 ,66 ,163 ,55 ,68 ,3 ,0 ,126 ,4 ,658 ,
34 ,広島県,34210,庄原市,166 ,3 ,26 ,195 ,59 ,44 ,102 ,35 ,52 ,2 ,0 ,89 ,2 ,389 ,
34 ,広島県,34211,大竹市,833 ,1 ,1 ,835 ,45 ,36 ,81 ,23 ,16 ,2 ,6 ,46 ,0 ,962 ,
34 ,広島県,34212,東広島市,"2,611 ",7 ,20 ,"2,638 ",295 ,243 ,538 ,187 ,134 ,12 ,13 ,345 ,18 ,"3,540 ",
34 ,広島県,34213,廿日市市,625 ,4 ,10 ,639 ,165 ,147 ,312 ,100 ,62 ,7 ,93 ,262 ,15 ,"1,229 ",
34 ,広島県,34214,安芸高田市,415 ,1 ,12 ,428 ,41 ,38 ,79 ,29 ,38 ,2 ,0 ,69 ,3 ,580 ,
34 ,広島県,34215,江田島市,52 ,1 ,8 ,61 ,34 ,35 ,69 ,20 ,20 ,1 ,73 ,114 ,0 ,244 ,
34 ,広島県,34302,府中町,"1,354 ",2 ,0 ,"1,356 ",60 ,65 ,124 ,36 ,13 ,3 ,0 ,52 ,5 ,"1,537 ",
34 ,広島県,34304,海田町,311 ,1 ,0 ,312 ,53 ,38 ,91 ,23 ,13 ,2 ,24 ,61 ,3 ,467 ,
34 ,広島県,34307,熊野町,80 ,0 ,0 ,81 ,19 ,30 ,49 ,23 ,13 ,1 ,0 ,37 ,2 ,169 ,
34 ,広島県,34309,坂町,309 ,1 ,1 ,311 ,36 ,16 ,52 ,11 ,11 ,1 ,24 ,47 ,1 ,412 ,
34 ,広島県,34368,安芸太田町,10 ,1 ,3 ,13 ,11 ,9 ,20 ,6 ,10 ,0 ,0 ,16 ,0 ,50 ,
34 ,広島県,34369,北広島町,442 ,1 ,22 ,466 ,30 ,24 ,54 ,18 ,30 ,1 ,0 ,50 ,2 ,571 ,
34 ,広島県,34431,大崎上島町,194 ,1 ,2 ,196 ,13 ,12 ,25 ,6 ,9 ,0 ,41 ,56 ,2 ,280 ,
34 ,広島県,34462,世羅町,38 ,1 ,32 ,71 ,22 ,19 ,42 ,16 ,26 ,1 ,0 ,43 ,0 ,155 ,
34 ,広島県,34545,神石高原町,42 ,1 ,7 ,50 ,10 ,11 ,21 ,9 ,18 ,1 ,0 ,27 ,0 ,98 ,
35 ,山口県,35201,下関市,"1,776 ",20 ,33 ,"1,829 ",395 ,390 ,785 ,237 ,159 ,16 ,21 ,433 ,44 ,"3,091 ",
35 ,山口県,35202,宇部市,"1,408 ",15 ,9 ,"1,431 ",236 ,237 ,473 ,164 ,109 ,10 ,40 ,324 ,16 ,"2,244 ",
35 ,山口県,35203,山口市,557 ,17 ,39 ,613 ,343 ,267 ,610 ,201 ,148 ,12 ,0 ,361 ,28 ,"1,611 ",
35 ,山口県,35204,萩市,72 ,5 ,37 ,114 ,77 ,70 ,147 ,43 ,45 ,3 ,6 ,97 ,6 ,363 ,
35 ,山口県,35206,防府市,"3,311 ",9 ,5 ,"3,326 ",156 ,168 ,324 ,116 ,76 ,7 ,39 ,237 ,11 ,"3,898 ",
35 ,山口県,35207,下松市,"1,081 ",5 ,4 ,"1,090 ",79 ,78 ,158 ,56 ,52 ,4 ,28 ,140 ,3 ,"1,390 ",
35 ,山口県,35208,岩国市,992 ,15 ,12 ,"1,018 ",185 ,196 ,381 ,124 ,107 ,8 ,24 ,263 ,10 ,"1,673 ",
35 ,山口県,35210,光市,"1,827 ",5 ,4 ,"1,835 ",57 ,70 ,127 ,51 ,30 ,3 ,28 ,111 ,3 ,"2,077 ",
35 ,山口県,35211,長門市,168 ,3 ,15 ,185 ,43 ,48 ,91 ,32 ,32 ,2 ,0 ,67 ,4 ,348 ,
35 ,山口県,35212,柳井市,93 ,3 ,9 ,105 ,53 ,47 ,100 ,30 ,28 ,2 ,17 ,77 ,6 ,287 ,
35 ,山口県,35213,美祢市,335 ,3 ,14 ,351 ,33 ,33 ,65 ,27 ,30 ,1 ,0 ,59 ,0 ,476 ,
35 ,山口県,35215,周南市,"3,791 ",19 ,8 ,"3,817 ",221 ,204 ,424 ,137 ,111 ,9 ,28 ,285 ,8 ,"4,535 ",
35 ,山口県,35216,山陽小野田市,"2,252 ",5 ,15 ,"2,272 ",70 ,87 ,157 ,62 ,39 ,4 ,51 ,157 ,7 ,"2,592 ",
35 ,山口県,35305,周防大島町,15 ,1 ,1 ,17 ,20 ,27 ,47 ,13 ,18 ,1 ,5 ,38 ,1 ,103 ,
35 ,山口県,35321,和木町,"1,490 ",1 ,0 ,"1,491 ",6 ,8 ,14 ,5 ,3 ,0 ,24 ,33 ,0 ,"1,538 ",
35 ,山口県,35341,上関町,1 ,1 ,1 ,2 ,3 ,5 ,8 ,2 ,2 ,0 ,1 ,5 ,0 ,15 ,
35 ,山口県,35343,田布施町,133 ,1 ,2 ,136 ,12 ,21 ,33 ,16 ,12 ,1 ,0 ,29 ,2 ,200 ,
35 ,山口県,35344,平生町,97 ,1 ,0 ,98 ,14 ,17 ,30 ,12 ,9 ,1 ,1 ,23 ,2 ,154 ,
35 ,山口県,35502,阿武町,10 ,0 ,4 ,15 ,3 ,5 ,8 ,3 ,3 ,0 ,0 ,6 ,1 ,30 ,
36 ,徳島県,36201,徳島市,355 ,15 ,25 ,394 ,419 ,310 ,728 ,243 ,171 ,16 ,35 ,464 ,22 ,"1,609 ",
36 ,徳島県,36202,鳴門市,214 ,2 ,9 ,225 ,61 ,68 ,129 ,59 ,43 ,4 ,4 ,110 ,7 ,471 ,
36 ,徳島県,36203,小松島市,49 ,1 ,19 ,70 ,44 ,44 ,89 ,38 ,31 ,2 ,35 ,106 ,4 ,268 ,
36 ,徳島県,36204,阿南市,416 ,5 ,15 ,435 ,69 ,80 ,149 ,75 ,71 ,5 ,6 ,157 ,3 ,744 ,
36 ,徳島県,36205,吉野川市,32 ,2 ,6 ,40 ,40 ,47 ,86 ,42 ,39 ,3 ,0 ,83 ,6 ,215 ,
36 ,徳島県,36206,阿波市,42 ,2 ,6 ,50 ,24 ,40 ,64 ,39 ,50 ,2 ,0 ,92 ,6 ,211 ,
36 ,徳島県,36207,美馬市,36 ,2 ,6 ,44 ,31 ,33 ,64 ,30 ,37 ,2 ,0 ,69 ,3 ,180 ,
36 ,徳島県,36208,三好市,23 ,3 ,6 ,32 ,31 ,32 ,63 ,26 ,33 ,2 ,0 ,60 ,0 ,155 ,
36 ,徳島県,36301,勝浦町,11 ,1 ,2 ,14 ,4 ,6 ,10 ,5 ,10 ,0 ,0 ,16 ,0 ,39 ,
36 ,徳島県,36302,上勝町,0 ,0 ,1 ,1 ,2 ,2 ,4 ,1 ,4 ,0 ,0 ,5 ,0 ,10 ,
36 ,徳島県,36321,佐那河内村,0 ,0 ,0 ,0 ,1 ,2 ,4 ,2 ,5 ,0 ,0 ,8 ,0 ,12 ,
36 ,徳島県,36341,石井町,31 ,1 ,2 ,34 ,24 ,28 ,52 ,26 ,22 ,2 ,0 ,49 ,2 ,138 ,
36 ,徳島県,36342,神山町,2 ,0 ,5 ,7 ,4 ,6 ,10 ,5 ,9 ,0 ,0 ,15 ,0 ,33 ,
36 ,徳島県,36368,那賀町,24 ,1 ,7 ,32 ,7 ,10 ,17 ,8 ,15 ,1 ,0 ,23 ,1 ,73 ,
36 ,徳島県,36383,牟岐町,1 ,0 ,0 ,1 ,5 ,5 ,10 ,4 ,4 ,0 ,0 ,8 ,1 ,19 ,
36 ,徳島県,36387,美波町,2 ,0 ,2 ,4 ,7 ,8 ,15 ,6 ,7 ,0 ,0 ,14 ,1 ,34 ,
36 ,徳島県,36388,海陽町,17 ,1 ,4 ,22 ,8 ,12 ,20 ,8 ,13 ,1 ,0 ,22 ,1 ,65 ,
36 ,徳島県,36401,松茂町,80 ,1 ,2 ,82 ,21 ,17 ,39 ,17 ,14 ,1 ,0 ,33 ,2 ,155 ,
36 ,徳島県,36402,北島町,57 ,1 ,1 ,59 ,24 ,25 ,50 ,24 ,15 ,1 ,0 ,41 ,2 ,151 ,
36 ,徳島県,36403,藍住町,60 ,1 ,0 ,61 ,32 ,38 ,70 ,37 ,21 ,2 ,0 ,60 ,2 ,193 ,
36 ,徳島県,36404,板野町,129 ,1 ,5 ,135 ,14 ,15 ,29 ,14 ,16 ,1 ,0 ,31 ,2 ,197 ,
36 ,徳島県,36405,上板町,5 ,0 ,4 ,10 ,9 ,13 ,22 ,13 ,14 ,1 ,0 ,28 ,2 ,62 ,
36 ,徳島県,36468,つるぎ町,25 ,1 ,1 ,27 ,8 ,11 ,19 ,9 ,11 ,1 ,0 ,20 ,1 ,66 ,
36 ,徳島県,36489,東みよし町,5 ,1 ,2 ,8 ,12 ,16 ,29 ,14 ,17 ,1 ,0 ,32 ,0 ,68 ,
37 ,香川県,37201,高松市,423 ,29 ,39 ,491 ,611 ,501 ,"1,112 ",405 ,280 ,27 ,132 ,843 ,42 ,"2,487 ",
37 ,香川県,37202,丸亀市,336 ,6 ,12 ,354 ,104 ,127 ,231 ,115 ,77 ,7 ,27 ,227 ,15 ,827 ,
37 ,香川県,37203,坂出市,462 ,4 ,21 ,487 ,68 ,62 ,131 ,52 ,55 ,3 ,48 ,159 ,6 ,783 ,
37 ,香川県,37204,善通寺市,48 ,1 ,12 ,61 ,40 ,38 ,78 ,32 ,27 ,2 ,0 ,61 ,3 ,203 ,
37 ,香川県,37205,観音寺市,232 ,3 ,26 ,260 ,66 ,64 ,129 ,62 ,64 ,4 ,2 ,132 ,0 ,521 ,
37 ,香川県,37206,さぬき市,223 ,2 ,22 ,247 ,40 ,53 ,93 ,50 ,43 ,3 ,0 ,96 ,8 ,444 ,
37 ,香川県,37207,東かがわ市,135 ,1 ,24 ,160 ,24 ,35 ,59 ,32 ,28 ,2 ,0 ,61 ,5 ,286 ,
37 ,香川県,37208,三豊市,284 ,4 ,37 ,325 ,49 ,66 ,116 ,68 ,81 ,4 ,3 ,156 ,0 ,596 ,
37 ,香川県,37322,土庄町,45 ,1 ,9 ,55 ,16 ,17 ,33 ,13 ,16 ,1 ,81 ,110 ,3 ,201 ,
37 ,香川県,37324,小豆島町,43 ,1 ,4 ,49 ,14 ,17 ,31 ,13 ,16 ,1 ,59 ,90 ,3 ,173 ,
37 ,香川県,37341,三木町,38 ,2 ,8 ,49 ,25 ,30 ,55 ,28 ,24 ,2 ,0 ,53 ,4 ,160 ,
37 ,香川県,37364,直島町,474 ,0 ,7 ,481 ,4 ,4 ,8 ,3 ,3 ,0 ,52 ,58 ,1 ,549 ,
37 ,香川県,37386,宇多津町,49 ,1 ,0 ,50 ,27 ,22 ,49 ,18 ,11 ,1 ,0 ,31 ,2 ,132 ,
37 ,香川県,37387,綾川町,80 ,1 ,12 ,94 ,23 ,25 ,49 ,26 ,28 ,1 ,0 ,55 ,0 ,198 ,
37 ,香川県,37403,琴平町,7 ,0 ,2 ,9 ,12 ,11 ,23 ,9 ,7 ,1 ,0 ,17 ,1 ,50 ,
37 ,香川県,37404,多度津町,158 ,1 ,7 ,166 ,16 ,27 ,43 ,23 ,16 ,1 ,3 ,43 ,3 ,255 ,
37 ,香川県,37406,まんのう町,51 ,1 ,11 ,64 ,12 ,19 ,31 ,19 ,23 ,1 ,0 ,44 ,1 ,139 ,
38 ,愛媛県,38201,松山市,941 ,24 ,20 ,984 ,652 ,583 ,"1,235 ",425 ,290 ,32 ,91 ,838 ,41 ,"3,098 ",
38 ,愛媛県,38202,今治市,"2,252 ",10 ,21 ,"2,283 ",169 ,178 ,347 ,147 ,138 ,10 ,28 ,323 ,23 ,"2,976 ",
38 ,愛媛県,38203,宇和島市,70 ,4 ,33 ,106 ,88 ,84 ,172 ,64 ,76 ,5 ,4 ,148 ,9 ,435 ,
38 ,愛媛県,38204,八幡浜市,76 ,2 ,9 ,86 ,40 ,37 ,77 ,27 ,33 ,2 ,109 ,171 ,7 ,342 ,
38 ,愛媛県,38205,新居浜市,"1,816 ",8 ,6 ,"1,831 ",132 ,134 ,266 ,113 ,92 ,7 ,83 ,295 ,20 ,"2,411 ",
38 ,愛媛県,38206,西条市,"1,698 ",7 ,25 ,"1,730 ",100 ,118 ,218 ,106 ,103 ,7 ,40 ,256 ,16 ,"2,219 ",
38 ,愛媛県,38207,大洲市,81 ,3 ,21 ,104 ,50 ,46 ,97 ,41 ,53 ,3 ,2 ,99 ,5 ,304 ,
38 ,愛媛県,38210,伊予市,164 ,2 ,3 ,169 ,30 ,37 ,67 ,33 ,37 ,2 ,0 ,73 ,4 ,313 ,
38 ,愛媛県,38213,四国中央市,"1,430 ",5 ,8 ,"1,443 ",89 ,90 ,180 ,87 ,86 ,5 ,18 ,196 ,13 ,"1,832 ",
38 ,愛媛県,38214,西予市,65 ,2 ,18 ,85 ,36 ,42 ,78 ,33 ,50 ,2 ,0 ,85 ,0 ,248 ,
38 ,愛媛県,38215,東温市,156 ,1 ,9 ,167 ,49 ,35 ,84 ,32 ,34 ,2 ,0 ,69 ,1 ,320 ,
38 ,愛媛県,38356,上島町,75 ,0 ,2 ,77 ,5 ,9 ,14 ,5 ,6 ,0 ,49 ,60 ,1 ,152 ,
38 ,愛媛県,38386,久万高原町,7 ,1 ,8 ,16 ,8 ,10 ,19 ,7 ,14 ,1 ,0 ,22 ,0 ,57 ,
38 ,愛媛県,38401,松前町,267 ,2 ,8 ,277 ,29 ,31 ,60 ,26 ,23 ,2 ,1 ,52 ,3 ,392 ,
38 ,愛媛県,38402,砥部町,37 ,1 ,2 ,40 ,20 ,22 ,41 ,20 ,21 ,1 ,0 ,42 ,0 ,123 ,
38 ,愛媛県,38422,内子町,39 ,1 ,10 ,50 ,14 ,17 ,30 ,15 ,22 ,1 ,0 ,38 ,1 ,119 ,
38 ,愛媛県,38442,伊方町,0 ,2 ,5 ,6 ,9 ,11 ,20 ,7 ,13 ,1 ,31 ,51 ,0 ,77 ,
38 ,愛媛県,38484,松野町,0 ,0 ,2 ,2 ,3 ,5 ,8 ,3 ,5 ,0 ,0 ,9 ,1 ,19 ,
38 ,愛媛県,38488,鬼北町,10 ,1 ,4 ,15 ,9 ,12 ,21 ,9 ,14 ,1 ,0 ,24 ,2 ,61 ,
38 ,愛媛県,38506,愛南町,8 ,1 ,24 ,33 ,19 ,24 ,43 ,20 ,22 ,1 ,0 ,43 ,3 ,122 ,
39 ,高知県,39201,高知市,521 ,32 ,30 ,583 ,443 ,277 ,720 ,287 ,203 ,20 ,14 ,524 ,42 ,"1,869 ",
39 ,高知県,39202,室戸市,45 ,1 ,12 ,58 ,12 ,12 ,24 ,12 ,14 ,1 ,0 ,27 ,1 ,110 ,
39 ,高知県,39203,安芸市,20 ,2 ,8 ,29 ,18 ,14 ,32 ,15 ,24 ,1 ,0 ,41 ,2 ,104 ,
39 ,高知県,39204,南国市,310 ,4 ,16 ,330 ,59 ,38 ,96 ,49 ,55 ,3 ,0 ,107 ,5 ,538 ,
39 ,高知県,39205,土佐市,70 ,2 ,16 ,87 ,28 ,21 ,49 ,26 ,30 ,2 ,0 ,58 ,4 ,197 ,
39 ,高知県,39206,須崎市,166 ,2 ,10 ,179 ,26 ,18 ,44 ,20 ,26 ,1 ,49 ,96 ,0 ,320 ,
39 ,高知県,39208,宿毛市,47 ,2 ,15 ,64 ,23 ,17 ,40 ,20 ,24 ,1 ,0 ,46 ,4 ,153 ,
39 ,高知県,39209,土佐清水市,14 ,1 ,10 ,25 ,14 ,12 ,26 ,12 ,13 ,1 ,1 ,26 ,3 ,80 ,
39 ,高知県,39210,四万十市,41 ,4 ,12 ,57 ,45 ,28 ,73 ,34 ,44 ,2 ,0 ,79 ,7 ,216 ,
39 ,高知県,39211,香南市,101 ,2 ,15 ,117 ,26 ,25 ,52 ,32 ,28 ,2 ,0 ,62 ,4 ,234 ,
39 ,高知県,39212,香美市,109 ,1 ,16 ,126 ,23 ,22 ,45 ,23 ,27 ,2 ,0 ,52 ,3 ,226 ,
39 ,高知県,39301,東洋町,1 ,0 ,2 ,2 ,2 ,2 ,4 ,2 ,4 ,0 ,0 ,6 ,0 ,13 ,
39 ,高知県,39302,奈半利町,9 ,0 ,0 ,9 ,3 ,3 ,6 ,3 ,4 ,0 ,0 ,7 ,0 ,23 ,
39 ,高知県,39303,田野町,3 ,0 ,1 ,5 ,3 ,2 ,5 ,2 ,3 ,0 ,0 ,6 ,0 ,16 ,
39 ,高知県,39304,安田町,0 ,0 ,1 ,2 ,2 ,2 ,4 ,2 ,4 ,0 ,0 ,6 ,0 ,12 ,
39 ,高知県,39305,北川村,0 ,0 ,4 ,4 ,1 ,1 ,2 ,1 ,3 ,0 ,0 ,4 ,0 ,10 ,
39 ,高知県,39306,馬路村,9 ,0 ,5 ,14 ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,3 ,0 ,19 ,
39 ,高知県,39307,芸西村,1 ,0 ,1 ,2 ,5 ,3 ,8 ,3 ,5 ,0 ,0 ,9 ,0 ,20 ,
39 ,高知県,39341,本山町,4 ,0 ,4 ,8 ,3 ,3 ,6 ,3 ,6 ,0 ,0 ,9 ,0 ,24 ,
39 ,高知県,39344,大豊町,13 ,1 ,5 ,18 ,3 ,4 ,7 ,3 ,8 ,0 ,0 ,11 ,0 ,36 ,
39 ,高知県,39363,土佐町,4 ,0 ,4 ,8 ,4 ,3 ,8 ,3 ,8 ,0 ,0 ,12 ,1 ,28 ,
39 ,高知県,39364,大川村,0 ,0 ,2 ,2 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,4 ,
39 ,高知県,39386,いの町,83 ,2 ,7 ,92 ,19 ,18 ,37 ,22 ,22 ,1 ,0 ,45 ,3 ,177 ,
39 ,高知県,39387,仁淀川町,9 ,1 ,3 ,14 ,5 ,5 ,9 ,5 ,10 ,0 ,0 ,15 ,0 ,39 ,
39 ,高知県,39401,中土佐町,9 ,1 ,3 ,13 ,6 ,6 ,11 ,6 ,7 ,0 ,0 ,14 ,0 ,38 ,
39 ,高知県,39402,佐川町,13 ,1 ,1 ,15 ,10 ,10 ,20 ,12 ,15 ,1 ,0 ,28 ,1 ,64 ,
39 ,高知県,39403,越知町,9 ,1 ,1 ,11 ,6 ,5 ,10 ,5 ,8 ,0 ,0 ,13 ,1 ,36 ,
39 ,高知県,39405,梼原町,12 ,1 ,1 ,13 ,3 ,3 ,6 ,3 ,6 ,0 ,0 ,9 ,0 ,29 ,
39 ,高知県,39410,日高村,34 ,0 ,2 ,36 ,4 ,4 ,8 ,5 ,7 ,0 ,0 ,12 ,1 ,58 ,
39 ,高知県,39411,津野町,7 ,1 ,3 ,10 ,4 ,5 ,8 ,5 ,9 ,0 ,0 ,15 ,0 ,33 ,
39 ,高知県,39412,四万十町,31 ,2 ,22 ,55 ,16 ,14 ,30 ,16 ,29 ,1 ,0 ,46 ,3 ,134 ,
39 ,高知県,39424,大月町,1 ,0 ,12 ,14 ,3 ,4 ,8 ,5 ,7 ,0 ,0 ,13 ,1 ,35 ,
39 ,高知県,39427,三原村,0 ,0 ,4 ,5 ,1 ,1 ,2 ,2 ,3 ,0 ,0 ,5 ,0 ,12 ,
39 ,高知県,39428,黒潮町,12 ,1 ,8 ,21 ,8 ,9 ,17 ,10 ,14 ,1 ,0 ,25 ,2 ,65 ,
40 ,福岡県,40100,北九州市,"4,184 ",61 ,18 ,"4,263 ","1,335 ",778 ,"2,113 ",806 ,542 ,59 ,255 ,"1,661 ",132 ,"8,169 ",
40 ,福岡県,40130,福岡市,"1,049 ",103 ,22 ,"1,174 ","2,927 ","1,289 ","4,216 ","1,012 ",577 ,96 ,120 ,"1,806 ",172 ,"7,368 ",
40 ,福岡県,40202,大牟田市,545 ,7 ,5 ,557 ,156 ,91 ,247 ,107 ,69 ,7 ,7 ,191 ,0 ,994 ,
40 ,福岡県,40203,久留米市,585 ,15 ,43 ,643 ,415 ,218 ,634 ,285 ,205 ,19 ,0 ,509 ,51 ,"1,836 ",
40 ,福岡県,40204,直方市,301 ,2 ,1 ,304 ,75 ,44 ,118 ,58 ,39 ,4 ,0 ,101 ,0 ,523 ,
40 ,福岡県,40205,飯塚市,314 ,6 ,7 ,327 ,165 ,100 ,265 ,133 ,97 ,8 ,0 ,238 ,0 ,831 ,
40 ,福岡県,40206,田川市,146 ,3 ,3 ,152 ,74 ,39 ,113 ,52 ,45 ,3 ,0 ,99 ,10 ,375 ,
40 ,福岡県,40207,柳川市,95 ,4 ,5 ,103 ,66 ,41 ,107 ,66 ,63 ,4 ,0 ,133 ,8 ,352 ,
40 ,福岡県,40210,八女市,180 ,4 ,20 ,203 ,75 ,40 ,115 ,66 ,86 ,4 ,0 ,156 ,9 ,484 ,
40 ,福岡県,40211,筑後市,346 ,2 ,14 ,363 ,53 ,32 ,85 ,51 ,39 ,3 ,0 ,92 ,6 ,546 ,
40 ,福岡県,40212,大川市,77 ,1 ,3 ,81 ,41 ,22 ,63 ,35 ,33 ,2 ,0 ,70 ,5 ,219 ,
40 ,福岡県,40213,行橋市,253 ,2 ,7 ,262 ,78 ,53 ,131 ,74 ,46 ,5 ,0 ,125 ,0 ,517 ,
40 ,福岡県,40214,豊前市,214 ,1 ,3 ,217 ,27 ,19 ,45 ,26 ,22 ,2 ,2 ,51 ,2 ,316 ,
40 ,福岡県,40215,中間市,113 ,2 ,0 ,115 ,35 ,33 ,67 ,39 ,23 ,3 ,0 ,65 ,0 ,248 ,
40 ,福岡県,40216,小郡市,77 ,1 ,3 ,81 ,51 ,40 ,91 ,52 ,27 ,4 ,0 ,82 ,4 ,259 ,
40 ,福岡県,40217,筑紫野市,524 ,4 ,2 ,531 ,112 ,72 ,184 ,86 ,45 ,6 ,0 ,137 ,8 ,860 ,
40 ,福岡県,40218,春日市,12 ,4 ,0 ,16 ,105 ,79 ,184 ,85 ,32 ,7 ,0 ,123 ,10 ,333 ,
40 ,福岡県,40219,大野城市,98 ,6 ,0 ,104 ,99 ,71 ,170 ,82 ,50 ,6 ,0 ,139 ,9 ,422 ,
40 ,福岡県,40220,宗像市,60 ,2 ,8 ,71 ,82 ,69 ,151 ,90 ,40 ,6 ,3 ,138 ,18 ,377 ,
40 ,福岡県,40221,太宰府市,108 ,3 ,0 ,112 ,64 ,51 ,115 ,58 ,29 ,4 ,0 ,91 ,7 ,326 ,
40 ,福岡県,40223,古賀市,411 ,2 ,2 ,415 ,60 ,41 ,101 ,54 ,40 ,4 ,0 ,98 ,8 ,622 ,
40 ,福岡県,40224,福津市,54 ,2 ,2 ,58 ,51 ,45 ,96 ,56 ,25 ,4 ,0 ,85 ,8 ,247 ,
